system:index,area,bacia,classe,year,.geo
0,1957870.4765818561,766,1,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,98022.02299360804,766,2,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,321720.5656438823,766,3,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,108539.42178310076,766,4,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,14483.592876567638,766,5,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
