system:index,area,bacia,classe,year,.geo
0,2119063.380592988,766,1,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,154707.76729926514,766,2,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,145798.8637973444,766,3,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,67725.5496674164,766,4,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,13340.518521846645,766,5,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
