system:index,area,bacia,classe,year,.geo
0,2011205.4638009774,7615,1,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,197707.0626459526,7615,2,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,197782.60135644858,7615,3,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,157903.93526706684,7615,4,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,24000.932848329594,7615,5,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
