system:index,area,bacia,classe,year,.geo
0,1485956.0478613698,7618,0,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,229431.15674935209,7618,1,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,102856.81671618797,7618,2,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
