system:index,area,bacia,classe,year,.geo
0,581625.8206135612,764,1,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,54587.342104806674,764,2,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,29850.1639971048,764,3,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,26954.72100494883,764,4,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,2771.8997857745017,764,5,2004,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
