system:index,area,bacia,classe,year,.geo
0,521691.62137611303,741,1,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,42413.4643856162,741,2,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,70169.70043818577,741,3,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,26072.813615475883,741,4,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,9069.559870908506,741,5,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
