system:index,area,bacia,classe,year,.geo
0,191.97189367299936,775,1,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,479.97492046128355,775,2,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,847.1948092808356,775,3,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
