system:index,area,bacia,classe,year,.geo
0,2105369.143401976,763,1,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,35986.26340140401,763,2,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,536073.3093725194,763,3,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
