system:index,area,bacia,classe,year,.geo
0,79537.61499725297,775,1,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,2609.224497565662,775,2,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,27758.95419028774,775,3,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
