system:index,area,bacia,classe,year,.geo
0,868009.3032777036,758,1,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,42102.696558668344,758,2,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,228250.27835938556,758,3,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
