system:index,area,bacia,classe,year,.geo
0,369903.786379112,7619,1,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,227616.1679811205,7619,2,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,28342.399235346773,7619,3,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
