system:index,area,bacia,classe,year,.geo
0,777724.581495822,7741,1,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,71948.13824740749,7741,2,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,137921.94125311344,7741,3,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
