system:index,area,bacia,classe,year,.geo
0,28.169287885048064,778,1,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,120.32831759825451,778,2,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,98.66364269205692,778,3,2008,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
