system:index,area,bacia,classe,year,.geo
0,217355.72123121587,758,1,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,146111.94321212682,758,2,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,199826.4637472571,758,3,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
