system:index,area,bacia,classe,year,.geo
0,20699.85311653819,746,1,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,23229.434619809057,746,2,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,1188.330250302925,746,3,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
