system:index,area,bacia,classe,year,.geo
0,15559.021511054163,7622,1,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,268.4482831630093,7622,2,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,20044.78663502306,7622,3,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
