system:index,area,bacia,classe,year,.geo
0,146.10037053581704,773,1,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,236.52151825188065,773,2,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,933.6776777684125,773,3,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
