system:index,area,bacia,classe,year,.geo
0,117324.26123666881,746,1,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,80996.59216631114,746,2,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,28000.603081493155,746,3,2001,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
