system:index,area,bacia,classe,year,.geo
0,2253.903603509668,7618,1,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,8377.703727756438,7618,2,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,101829.20453892655,7618,3,2016,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
