system:index,area,bacia,classe,year,.geo
0,157200.47285232772,7613,1,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,53023.32776406681,7613,2,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,115868.99001475766,7613,3,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
