system:index,area,bacia,classe,year,.geo
0,240.88149754262835,775,1,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,668.8650921330001,775,2,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,702.7550123055012,775,3,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
