system:index,area,bacia,classe,year,.geo
0,86705.77645643856,771,1,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,125896.06125138802,771,2,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,96702.482926289,771,3,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
