system:index,area,bacia,classe,year,.geo
0,372989.2894523128,758,1,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,395932.33291525446,758,2,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,13804.08338559878,758,3,2021,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
