system:index,area,bacia,classe,year,.geo
0,133.91217575240785,7422,1,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,889.7821931957046,7422,2,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,37883.08442407156,7422,3,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
