system:index,area,bacia,classe,year,.geo
0,7346.108899695152,7421,1,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,64952.124170393785,7421,2,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,6543.727959434475,7421,3,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
