system:index,area,bacia,classe,year,.geo
0,18242.627275096238,759,1,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,38974.19613815747,759,2,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,58989.49386519244,759,3,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
