system:index,area,bacia,classe,year,.geo
0,441078.2627898578,767,1,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,7541.464378320553,767,2,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,143179.6043932303,767,3,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
