system:index,area,bacia,classe,year,.geo
0,536034.976170456,76111,1,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,59327.31762212646,76111,2,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,190092.20831902794,76111,3,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
