system:index,area,bacia,classe,year,.geo
0,141.10292043133904,758,1,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,5415.060904869646,758,2,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,187.34215501098626,758,3,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
