system:index,area,bacia,classe,year,.geo
0,77265.87790939069,776,1,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,23246.518483013264,776,2,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,35772.26463420654,776,3,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
