system:index,area,bacia,classe,year,.geo
0,103349.0936275797,756,1,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,100370.64335839642,756,2,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,656297.9040379456,756,3,2020,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
