system:index,area,bacia,classe,year,.geo
0,1081.3659918834212,765,1,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,827.631471742399,765,2,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,12826.119594157051,765,3,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
