system:index,area,bacia,classe,year,.geo
0,982311.3856758194,752,1,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,19790.90943266657,752,2,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,189989.2580225894,752,3,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
